Company Name,Job Name,Work Shift and Experience,Localisation,Publish Date,More Info,Additional Information
Digital Futur City,              Coordinatrice production                    , Confirmé / Expérimenté (3 à 5 ans),"Rouiba, Alger, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/rouiba/10073628-coordinatrice-production,"Missions du poste :
Les tâches et les missions de la coordinatrice de production .

la coordinatrice de production prépare les rapports journaliers de la production 
veille aussi sur l’état d’avancement des projets .
la coordinatrice  c'est  l’interface entre le service commercial et les RH , les achats, ainsi le bureau d’études .elle prépare  le pointage journalier et mensuel de tout le personnel de la production .
la coordinatrice collabore aussi avec le service des achats pour les divers achats .
la coordinatrice prépare les fiches de production et de  service thermo-laquage en collaboration avec le responsable de production .

Profil recherché :

Chimiste , ingénieur en  génie mécanique . 
Résidence : Rouïba"
CIEPTAL CARS SPA,              Chef d’atelier mécanique automobile                    , Confirmé / Expérimenté (3 à 5 ans),"Hassi Messaoud, Ouargla, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/ouargla/hassi-messaoud/10073624-chef-d-atelier-mecanique-automobile,"Description Nous recherchons un Chef d’atelier mécanique automobile pour notre entreprise basée à Hassi Messaoud, Daïra Hassi Messaoud, Ouargla, Algérie. Le candidat doit avoir une expérience professionnelle de 3 à 5 ans et être titulaire d'un diplôme universitaire dans filière mécanique automobile. ResponsabilitésGérer et superviser les activités de l'atelier mécanique automobile.Assurer le bon fonctionnement des équipements et des véhicules.Gérer les commandes de pièces.Assurer le suivi des travaux et des interventions.Veiller à la sécurité des employés et à la qualité des services.Gérer les relations avec les fournisseurs et les clients.Rédiger des rapports et des comptes-rendus.ExigencesExpérience professionnelle de 3 à 5 ans dans le domaine de la mécanique automobile.Diplôme d'ingénieur ou Licence en mécanique.Connaissance approfondie des techniques et des outils de mécanique automobile.Bonne connaissance des normes et des procédures de sécurité.Bonne capacité d'organisation et de gestion du temps.Bonne capacité à communiquer et à travailler en équipe.AvantagesNous offrons un contrat à durée déterminée ou une mission à temps plein avec des avantages compétitifs et une rémunération attractive, hébergement et restauration sur site en régime 6x3 ou résident."
CIEPTAL CARS SPA,              Juriste D'Entreprise                    , Confirmé / Expérimenté (3 à 5 ans),"Cheraga, Alger, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/cheraga/10073623-juriste-d-entreprise,
KING DIAGNOSTICS,              Responsable Laboratoire Contrôle Qualité (LCQ)                    , Manager / Responsable département (3 à 5 ans),"Bou Ismail, Tipaza, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/tipaza/bou-ismail/10073617-responsable-laboratoire-controle-qualite-lcq,"Missions principale: S'assurer de l’enregistrement de tous les résultats des analyses (internes et externes) relative à la qualité du produit, matière première et AC.Assurer le classement et l’archivage des documents relatifs au LCQ.Gérer les activités du laboratoire contrôle qualité.Planifier et superviser les analyses de routine (Matières premières, AC, produits semi-finis, produits finis et stabilité).Vérifier et créer les procédures d’analyse des matières premières, produits semi-finis, produits finis et spécifications.Accepter ou refuser conformément aux spécifications approuvées les matières premières, les articles de conditionnement, les produits intermédiaires, vrac et finis.Veiller au bon déroulement des analyses physico-chimiques des matières premières, AC, produits semi-finis et produits finis conformément aux procédures de contrôleVeiller à l’application et le respect des référentiels BPF, BPL et les procédures internes .Superviser le fonctionnement général du laboratoire : installation, maintenance, étalonnage et qualification des équipements.Superviser les commandes des matériels, réactifs, standards et consommables du laboratoire.Superviser le programme de qualification périodique des équipements du laboratoire contrôle qualité et leurs entretiens.Superviser le suivi des études de stabilité.Vérifier les protocoles et rapport de validation.Participer aux investigations lors des résultats hors spécifications.Participer à la rédaction et à l’évaluation des dossiers d’enregistrement.Valider les certificats d’analyse des fournisseurs.S’assurer que la formation initiale et continue requise pour le personnel de son service est réalisée et adaptée aux besoins. Exigences du poste :Master 2 ou équivalent en Biologie, Chimie, Génie des procèdes.Une expérience de (02) années ou plus dans un poste similaire.Connaissances en BPL, BPF."
Novum Industrial Consulting Services,              Community Manager - Setif                    , Débutant / Junior (3 à 5 ans),"Setif, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/setif/10073614-community-manager-setif,"Responsabilités/Taches:Développer, planifier et mettre en œuvre des stratégies d'engagement communautaire sur différentes plateformes (Facebook, TikTok , Instagram, YouTube) et notre blog.Favoriser une communauté en ligne positive en répondant aux commentaires, messages et demandes.Créer du contenu engageant pour stimuler l'interaction communautaire et la notoriété de la marque.Analyser les performances des médias sociaux et proposer des améliorations.Aider l’équipe à gérer les tâches administratives quotidiennes.Qualifications :Expérience préalable dans la gestion des médias sociaux ; une expérience dans l’administration est un plus.Excellentes compétences en communication écrite et verbale (Arabe, Français, Anglais).Créativité et capacité à générer du contenu visuel engageant.Autonome, organisé(e) et capable de respecter les délais."
Entreprise anonyme,              Chargé (e) des Ressources Humaines                    , Confirmé / Expérimenté (3 à 5 ans),"Alger, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10073609-charge-e-des-ressources-humaines,"Présentation de l’entreprise MAGPHARM, laboratoire pharmaceutique pionnier dans le domaine de la santé et du bien-être, recrute dans le cadre du développement de ses activités :  Chargé (e) ressources humaines    Missions :Volet administration du personnel:Assurer la gestion administrative des employés (préparation des contrats, décision, mouvements, congés, suivi des dossiers, départs, etc.).  Établir, transmettre et suivre les périodes d’essai et les fins de contrat.Établir et faire appliquer les décisions prise en matière de personnel en matière de recrutement, augmentation, mutation licenciement, …etc.  Suivre et enregistrer les mouvements du personnel sur le fichier de suivi. Tenir à jour les registres légaux.Volet Paie & gestion du temps :Préparer les éléments administratifs de la paie.Réceptionner, organiser et contrôler les éléments de présence, (état d’absentéisme, Heures supplémentaire, récupération, absences et primes…) .Prestations sociales:Appliquer les obligations légales et réglementaires relatives aux prestations sociales des salariés.Etablir les déclarations sociales des salariés (immatriculation CNAS)Procéder au suivi des remboursements médicaux et allocations familiales.Médecine du travail:Organiser, coordonner et planifier toute l’opération de la visite médicale annuelle et veille à son succès.Veiller à la récupération de l’ensemble des certificats d’aptitude des nouvelles recrues.Assurer un point de situation hebdomadaire avec le prestataire (visite médicale).Profil  recherché :Bac +2 et plus /ou un TS Ressources Humaines Expérience dans le même poste de 2 à 3 ans minimum .sens de l'initiative et capacités rédactionnelles avérées .Avantages :Rémunération (Salaire Fixe et Bonus selon le niveau de performance atteint)Plan de carrière et de développement personnel adapté aux perceptives d’évolution de la fonction."
Imagine Partners,              Commercial - business Developer IT ( H/F)                    , Confirmé / Expérimenté (3 à 5 ans),"Alger, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10073604-commercial-business-developer-it-h-f,"A PROPOS DE NOUS :IMAGINE PARTNERS GROUP a besoin de trouver chaque jour de nouveaux clients pour générer plus de CA et atteindre les objectifs de sa croissance : Nous renforçons nos équipes VOS MISSIONS :Vous avez en charge le développement commercial de clients, acteurs du monde du service à haute valeur ajoutée ;Vous êtes un professionnel de la vente. vos clients attendent de vous des conseils, des recommandations pour booster leur performance commerciale et marketing et atteindre leurs objectifs de croissanceVéritable locomotive commerciale, vous prospectez, conduisez des rdvs, détectez des projets, faites des propositions commerciales et signer des ventes ;Profil recherché Vous êtes un commercial chasseur et avez impérativement une première expérience  (1 an minimum) dans le secteur de l’IT et dans la vente de service à haute valeur ajoutée à des interlocuteurs H-Level; Mettez à profit votre dynamisme, votre persévérance et votre proactivité pour relever un nouveau challenge commercial et devenir un expert en ventes complexes.Grâce à votre aisance relationnelle et votre charisme, vous saurez gérer votre portefeuille en toute autonomie, toujours avec rigueur et organisation.Statut : CadrePolitique de Télétravail très souple (jusqu’à 3 jours par semaine) et évolutif en fonction des profilsLocalisation : ALGER LA COTE DE BIRKHADEM ALGERIE Package de Rémunération : fixe selon profil + variable non plafonné + prime intéressement"
Entreprise anonyme,              Trésorier                    , Confirmé / Expérimenté (3 à 5 ans),"Bordj El Kiffan, Alger, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/bordj-el-kiffan/10073608-tresorier,"Les fonctions du Trésorier incluent:Gérer les risques (liquidités,  opérations, etc.)Prendre en charge les procédures de gestion des liquiditésGérer l'activité d'investissement de l'entreprise et la prise de décisions Description du poste:Nous  recherchons un Trésorier sérieux pour gérer les aspects financiers de  la société, allant de la gestion des liquidités aux finances de  l’entreprise    Vous devrez également disposer de bonnes  connaissances dans les processus de planification financière et d’une  forte capacité à signaler et exposer les problématiques à la direction  Responsabilités: Gérer les risques (liquidités, opérations, etc.)Prendre en charge les procédures de gestion des liquiditésGérer l’activité d’investissement de l’entreprise et la prise de décisionsParticiper à l’élaboration des stratégies de financementEntretenir les relations avec les banques et les agences de notationFournir des conseils en matière de finance d’entrepriseÉtablir le budget et surveiller les dépensesMettre en œuvre des politiques et la législation pertinentesSoumettre des rapports de la situation financière actuelle et des prévisionsExigences:Expérience avérée en tant que trésorier ou à un poste financier similaireTrès bonnes connaissances de la législation, de la réglementation et des pratiques en matière de financeConnaissance du marché monétaire, de la gestion des investissements et des procédés de financementExpérience pratique de MS Office et des logiciels de gestion financière (DLG, SAP, Oracle, etc.)Excellentes compétences de communication et interpersonnellesBien organisé(e) et digne de confiance"
Spa Elsecom Automobiles,              Directeur de succursale                    , Confirmé / Expérimenté (3 à 5 ans),"Oran, Oran, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/oran/oran/10073605-directeur-de-succursale,"Nous sommes à la recherche d'un Directeur de succursale compétent pour assumer la responsabilité de tous les aspects opérationnels de notre succursale Oran. Le candidat retenu sera chargé de diriger le personnel, de favoriser un environnement de travail positif et de garantir la satisfaction du client ainsi que le bon fonctionnement de la succursale. Missions :Diriger tous les aspects opérationnels de la succursale, y compris la distribution, le service client, les ressources humaines, l'administration et les ventes.Évaluer les conditions du marché local et identifier les opportunités de vente actuelles et potentielles.Établir des prévisions, définir des objectifs financiers et élaborer des business plans.Atteindre les objectifs fixés en matière de rendement. Gérer le budget et allouer les fonds de manière appropriée.Encourager et développer le personnel de la succursale à travers une formation, un encadrement et des mesures de motivation.Identifier les domaines à améliorer, proposer des actions correctives pour répondre aux défis du secteur de l’automobile et tirer parti des opportunités de croissance.Partager ses connaissances avec le siège en matière de pratiques efficaces, de veille concurrentielle, d'opportunités commerciales et de besoins.Traiter rapidement les problèmes de satisfaction des clients et des employés.Adhérer à des normes éthiques élevées et respecter toutes les réglementations/lois applicables.Travailler en réseau pour améliorer la présence et la réputation de la succursale et de la société.Se tenir informé de la situation des marchés concurrents et fournir des rapports sur les mouvements et la pénétration du marché.Exigences :Expérience avérée en tant que directeur de succursale, ou à un poste similaire. Connaissance suffisante des techniques et des meilleures pratiques de gestion modernes.Capacité à atteindre les objectifs de vente et de service.Bonne connaissance de la règlementation et des règles du secteur de l'automobile.Excellentes compétences organisationnelles.Axé sur les résultats et sur le client.Compétences en leadership et gestion des ressources humaines.Licence en administration d'entreprises ou dans un domaine connexe est un plus. Si vous êtes passionné par le secteur automobile et possédez l'expérience et les compétences nécessaires, nous vous encourageons à postuler. Rejoignez-nous pour contribuer au développement et à la réussite de notre société en mettant en œuvre des stratégies innovantes qui favoriseront la productivité et atteindront nos objectifs ambitieux de vente et de service."
EURL GESCALL,              Téléconseillers                    , Débutant / Junior (Moins d’un an),"Tipaza, Tipaza, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/tipaza/tipaza/10073603-teleconseillers,"La société GESCall, recrute des téléconseillers(ères) Profil recherché:

Maîtrise parfaite de la langue française surtout à l'oral.
Disponible à temps plein Être impliqué(e).
Sympathique et décontracté(e)

 
Nous garantissons :

Salaire motivant plus primes sur rendement Cadre de Travail agréable, pause, animation esprit de challenge.
Jours de travail : Lundi au vendredi 9H-18H. Contrat CDD 12 mois
Lieu de travail :CHERAGA ou BOUISMAIL 

REJOIGNEZ NOS ÉQUIPES en envoyant votre cv en mentionnant l'intitulé du poste à l'adresse mail indiquée"
Importante entreprise,              SUPERVISEUR DE CONDITIONNEMENT                    , Confirmé / Expérimenté (3 à 5 ans),"Alger, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10073602-superviseur-de-conditionnement,"Présentation de l’entreprise  ..... Missions du poste                                                 Chargé d’assurer la réalisation du programme de production de ses équipes en termes de quantité, qualité et délais.  Profil recherché-          Très bonnes connaissances des impératifs de production-          Capacités à réaliser les objectifs en optimisant la marche de l'installation.           Capacités à mener et manager des hommes      .. Avantages du poste   ....."
Importante entreprise,              CHIMISTE                    , Confirmé / Expérimenté (3 à 5 ans),"Alger, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10073601-chimiste,"Présentation de l’entreprise   Missions du posteEffectuer des analyses chimiques, et réalise des contrôles en laboratoire. Informer et saisir les responsables concernés en cas d’anomalie Veiller aux enregistrements pour garder la traçabilité Profil recherché  Master 2   Avantages du poste   salaire selon compétence"
Entreprise anonyme,              Vendeur(se) en pharmacie - Bordj El Bahri                    , Débutant / Junior (1 à 2 ans),"Bordj El Bahri, Alger, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/bordj-el-bahri/10073211-vendeur-se-en-pharmacie-bordj-el-bahri,"Pharmacie sis à Bordj El Bahri cherche:Cherche un vendeur/se en pharmacie ou pharmacien(ne) assistant(e), ayant une expérience minimum 1 année dans la vente et le conseil en pharmacie, apte a travailler le soir.Compétences requises:- Connaissance du logiciel Chifa et logiciel de gestion - Souriant et apte a travailler en équipe- Motivé et ponctuel."
Digital Futur City,              Responsable Marketing & communication & relation publique sénior (femme)                    , Manager / Responsable département (6 à 10 ans),"Rouiba, Alger, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/rouiba/10073598-responsable-marketing-communication-relation-publique-senior-femme,"Mission générale   - Sous l’autorité du Directeur Commercial elle est chargée de Penser et mettre en œuvre la stratégie communication et Marketing de l'entreprise .Position organique Poste hiérarchique direct :           - Directeur Général Postes subordonnés : Tous les éléments et cadres rattachés à la Direction CommercialeTâches et attributionsGérer les relations avec la presse et les medias.Organiser les événements à vocation de Communication. Orienter et former ses subordonnéesEtre en permanence un support à la direction commerciale en tant que force de propositionDiriger les organisations événementielles en tant que PiloteSuperviser la réalisation des études Marketing,Etre à l’écoute des attaques concurrentielles en terme promotion et gamme produitsEtablir un reporting consolidé hebdomadaire au responsable hiérarchique.Et toutes tâches inhérentes à la mission générale sus citéeRelations professionnelles Hiérarchiques :                - Directeur GénéralFonctionnelles : Internes :toutes les Directions de l’entrepriseExternes Fournisseurs et prestataires de service communication, médias et autres Institutions Publiques.Pré- requis pour l’accès au posteFormation de base : Diplôme univrsitaire en sciences de la communication, commerce, marketing ou autre diplôme supérieur équivalent.Formation complémentaire :  Maitrise de l’outil informatique. Formation en Management opérationnel et ExécutifExpérience professionnelle : Cinq (05) ans et plus dans un poste de responsabilité"
Digital Futur City,              Soudeur                    , Confirmé / Expérimenté (6 à 10 ans),"Rouiba, Alger, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/rouiba/10073597-soudeur,"""DIGITAL FUTUR CITY est une société algérienne de fabrication de mobilier urbain et éclairage LED, elle s’est bâti sur des valeurs pour offrir aux villes algérienne une gamme de produits moderne et innovante avec des produits standards et sur mesure. Recrute des SOUDEURS qualifier maitrise très bien la soudure  surtout somi automatique .Habite : Rouïba , Boumerdes , Bordj El Bahri...."
Digital Futur City,              Technico- commercial                    , Confirmé / Expérimenté (3 à 5 ans),"Rouiba, Alger, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/rouiba/10073596-technico-commercial,"Mission générale  Sous l’autorité du Directeur Commercial, est chargé de penser et mettre en œuvre une stratégie pour commercialiser les produits de mobilier urbainPosition organique Poste hiérarchique direct : Directeur CommercialPostes subordonnés : Tous les éléments et cadres rattachés à la structure Commerciale.Tâches et attributionsGérer son portefeuille clients et assurer leur crédibilité et fidélitéprospects pour le compte de l’entreprise.Assurer la conduite et la promotion de l’activité commerciale de l’entreprise dans l’objectif d’accroitre sa croissance.De veiller à la diffusion des catalogues des prestations de la SociétéD’assister le client dans l’identification et l’expression de ses besoinsDe réaliser l’esquisse du projet de création ou d’aménagement d’un édifice ou d’un espace selon les  Besoins identifiés De décliner la conception générale d’un projet architectural en plans et maquettes et caractéristiqueTechnique avec contrôle de la conformité du projet.Etablir le devis, effectuer le suivi de l’offre.Remonter les chiffres statistiques et statistiques de l’activité a son Directeur.Etablir une image de marque dynamique de l’entreprise.Participer aux traitements des Avis d’appels d’offres, en collaboration avec les services concernésEtablir un reporting consolidé hebdomadaire et mensuel au responsables hiérarchiques.Relations professionnellesHiérarchiques :Directeur CommercialFonctionnelles : Internes :toutes les Directions de l’entrepriseExternes :ClientsPré- requis pour l’accès au posteFormation de base : Diplôme universitaire en commerce ou autre diplôme supérieur équivalent.Formation complémentaire : Diplôme universitaire en architectureMaitrise de l’outil informatique.Expérience professionnelle : Cinq (05) ans et plus dans un poste similaireCompétences professionnelles exigéesSavoir :Aptitudes rédactionnelles avérées, esprit de synthèse.Savoir-faire :Toutes taches attendues dans sa fonction.Savoir être :Active, réactive et disponible"
EURL GESCALL,              Téléconseillers                    , Débutant / Junior (Moins d’un an),"Cheraga, Alger, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/cheraga/10072992-teleconseillers,"La société GESCall, recrute des téléconseillers(ères) Profil recherché:

Maîtrise parfaite de la langue française surtout à l'oral.
Disponible à temps plein Être impliqué(e).
Sympathique et décontracté(e)

 
Nous garantissons :

Salaire motivant plus primes sur rendement Cadre de Travail agréable, pause, animation esprit de challenge.
Jours de travail : Lundi au vendredi 9H-18H. Contrat CDD 12 mois
Lieu de travail :CHERAGA ou BOUISMAIL 

REJOIGNEZ NOS ÉQUIPES en envoyant votre cv en mentionnant l'intitulé du poste à l'adresse mail indiquée"
Cardif El Djazair,              Conseiller en développement commercial                    , Confirmé / Expérimenté (3 à 5 ans),"Alger, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10073595-conseiller-en-developpement-commercial,"·     Connaître et comprendre les risques liés à son périmètre d’activité  ·      Maitriser les diverses techniques commerciales.  ·      Maitriser le marketing opérationnel et les techniques de communication.  ·      Excellente maitrise de la langue française et arabe  Savoir mettre en place un plan d'action commercial.   Mission principale du poste:   • de définir les besoins en formation de nos partenaires et de participer à la formation des équipes.                               Le Conseiller en développement commercial a pour mission de développer les relations commerciales avec les entreprises clientes/partenaires, et/ou organismes institutionnels, et/ou intermédiaires financiers de son portefeuille, de les conseiller et vendre une gamme diversifiée de produits et servicesIl aura pour mission principale :• d'assurer le support technique et commercial, d'assister et conseiller les chargés de clientèle du ou des  partenaires et organiser les plannings.              • de concevoir et mettre en place les plans d'actions commerciales avec son hiérarchie• d'assurer un suivi régulier des résultats commerciaux; Descriptif du poste:   Ecrire et mettre à jour les procédures en fonction des demandes                                             I         Assurer un suivi commercial et relation avec l’exploitation.·       Accompagner, développer et soutenir l’action commerciale dans les agences de leurs réseaux, Veiller      à la bonne application de la convention,  Former      les collaborateurs à nos produits d'assurances, comme leur donner des      méthodes de vente, Motiver      et accroître l’efficacité commerciale des collaborateurs des agences, Contrôler      la qualité des ventes et le service après vente du portefeuille clients; Respecter      et fait respecter les procédures, Développer      le réseau relationnel avec les partenaires au niveau des Sièges et/ou des      réseaux et agences, S'assurer      que  les procédures de gestion et      suivi des contrats sont bien respectées,·       Impliquer les Direteurs d’Agence dans la réalisation des objectifs fixés de manière à garantir la satisfaction pleine et entière des clients,·       Maîtriser les méthodes de la vente, de l'organisation et des suivis des réseaux·       Etre capable d'animer, d'organiser et de motiver les équipes de nos partenaires au niveau des agences.II       Reporting et outils.·       Mettre en place des outils informatiques de reporting quotidien, hebdomadaire, mensuel et annuel (tableau de suivi de l’activité commerciale, des CA réalisés par activité, etc.) en lien avec la Direction Commerciale,·       Gérer et mettre à jour la Base De Données des contacts,·       Participer à l’élaboration et la rédaction d’outils commerciaux (plaquettes, dossiers de présentation, dossiers de remise d’appels d’offre, …),·       Participer à des groupes de travail en interne sur différents thèmes (lancement de nouveaux produits, définition de modules de formation...)·       Assurer un feedback des produits auprès de la Direction commercial et marketing afin d’optimiser ceux-ci ainsi que ceux à venir.Profil recherché:-     Bac + 4 ans ou plus en commerce.-     Expérience de 03 ans minimum dans un poste similaire.-     Une expérience dans la bancassurance est fortement souhaité-     Connaître et comprendre les risques liés à son périmètre d’activité -      Maitriser les diverses techniques commerciales. -      Maitriser le marketing opérationnel et les techniques de communication. -      Excellente maitrise de la langue française et arabe-      Savoir mettre en place un plan d'action commercial."
Pharmalliance,              Responsable Contrôle de Gestion                    , Manager / Responsable département (Plus de 10 ans),"Alger, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10073441-responsable-controle-de-gestion,"Missions Principales :• Calcul des couts et analyses des états financiers. • Mise en œuvre des moyens nécessaires pour assurer le bon fonctionnement du reporting de la société. • Elaboration de Tableaux de bord pertinents. • Elaboration du budget et les procédures budgétaires avec la comptabilité à partir des éléments fournis par les différents services. • Veiller au respect du budget en cours d’année et assurer le contrôle budgétaire • Contrôler la bonne application des procédures. • Elaboration des rapports journaliers, mensuels et annuels sur les prévisions réalisations et écarts. • Analyser les écarts, comprendre, échanger et proposer des actions correctives. • Assurer une interface efficace avec les différents services.  Exigences du poste : • Diplôme universitaire en contrôle de gestion et finance / comptabilité et contrôle audit / Master en stratégie d’entreprise. • 10 ans d’expérience dans le domaine de préférence dans le secteur industriel pharmaceutique. • Excellente connaissance en comptabilité et finance. • Maitrise de l’outil informatique, offices ainsi que les logiciels de comptabilité, ERP…ect • Sens de l’analyse et de synthèse. • Sens de communication et aptitudes managériales • Flexibilité et réactivité • Maitrise des langues arabe et française"
Arab Leasing Corporation,              Contrôleur de gestion junior                    , Débutant / Junior (3 à 5 ans),"Alger, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10073594-controleur-de-gestion-junior,"Mission :Elaborer et piloter le processus budgétaireCollecter, analyser et synthétiser les données budgétairesAnticiper et alerter les dérives et mener des actions correctivesProduire les éléments de gestion à l’élaboration de plan stratégique et de projets de l’entreprise.Analyser les performances, proposer des plans d’amélioration et des conseilsRéaliser des études de coûts et de rentabilité en cohérence avec la déclinaison du plan stratégiqueElaborer et mettre à jour les outils de gestion (indicateurs, procédures, tableaux de bords et reporting  ) et intégrer les évolutionsContrôler la bonne application et l’utilisation des outils au sein des différents servicesParticiper à la mise en place de nouveaux outils informatiques de gestionCollecter les informations nécessaires aux études (données comptables, budget, PNB…)Profil du poste :Licence / Master 1Expérience : Minimum 03 ans dans un poste similaireAnalyser les écarts des résultats par rapport au budget et aux objectifs"
Cardif El Djazair,              Analyste Développeur                    , Confirmé / Expérimenté (3 à 5 ans),"Alger, Algérie", 07 Décembre 2023,https://www.emploitic.com/offres-d-emploi/offre-d-emploi/algerie/alger/10073593-analyste-developpeur,"Mission principale du poste:Dans le but d’assurer la continuité du service à travers l’outil informatique et de veiller à l’optimisation de la production informatique : 1. Participer aux spécifications fonctionnelles détaillées et prendre en charge les spécifications techniques dans le cadre de nouveaux projets 2. Concevoir, coder et tester les composants et parties de logiciel qui lui sont assignés pour les domaines techniques dont il est spécialiste 3. Prendre en charge les phases de développement 4. Accompagner plus particulièrement la mise en œuvre des logiciels applicatifs et des logiciels techniques et concourir à l’amélioration de la qualité et des performances 5. Le cas échéant, prendre en charge des projets de maintenance Descriptif du poste:Intervenir, le cas échéant, sur tout ou partie des activités suivantes : 1. Participer aux spécifications fonctionnelles détaillées et prendre en charge les spécifications techniques dans le cadre de nouveaux projets : - Participer à l’élaboration du cahier des charges - Concevoir, modéliser et mettre en place une architecture technique lorsqu’il s’agit d’un développement interne - Prendre en charge l’intégration lorsqu’il s’agit d’un progiciel, définir le paramétrage - Gérer le travail des analystes lorsqu’il s’agit d’un développement interne - Elaborer et communiquer la documentation du projet  2. Concevoir, coder et tester les composants et parties de logiciel qui lui sont assignés pour les domaines techniques dont il est spécialiste : - Rédiger l’analyse détaillée à partir de l’analyse fonctionnelle - Consulter la production pour élaborer les solutions techniques Veiller au respect du planning  3. Prendre en charge les phases de développement : - Développer des programmes, dans le respect des normes et des standards applicables - Assurer les tests unitaires avec le cahier de tests - Mettre en œuvre les moyens nécessaires à la recette selon le planning - Participer au choix et à l’adaptation des méthodes de développement et aux outils associés  4. Accompagner plus particulièrement la mise en œuvre des logiciels applicatifs et des logiciels techniques et concourir à l’amélioration de la qualité et des performances : - Rédiger le dossier de mise en production et suivre la mise en production - Le cas échéant, pour les projets nécessitant plusieurs analyses, intervenir sur ces différentes activités en étroite collaboration avec tous les membres de l’équipe projet  5. Le cas échéant, prendre en charge des projets de maintenance : - Mettre en place des points de surveillance sur des traitements sensibles - Planifier puis traiter les demandes d’intervention en mettant à niveau si nécessaire l’analyse fonctionnelle et détaillée- Assistance des utilisateurs dans l’exploitation des systèmes.Profil recherché:-  Diplôme universitaire (Bac +4/5, ou plus) en informatique.-  Expérience de trois ans dans un poste similaire-  Connaître les règles d’architecture, les méthodes et les implications directes dans son domaine d’activité - Connaissance des normes, des méthodes et des outils de développement informatique - Connaissance d’Oracle et APEX  - Bonne maitrise du SQL Oracle & PL/SQL (Procédures, Fonctions et Packages), Jasper IREPORT & Data integration Pentaho.-  Bonne maitrise du français, anglais fortement souhaité."
